MC,,1,An employer may be liable for an employee's tort when the employee's actions occur,2,under emotional stress.,within the scope of his/her employment.,within normal operating hours.,without the employer's knowledge.
MC,,1,Which of the following statements is true about express contracts:,2,They are enforceable when one party is underage.,They are stated orally or in writing.,They are usually unilateral agreements.,They are enforceable if the promises are illegal.
MC,,1,Which of the following is an aspect of channel management that impacts customer service?,4,Advertising,Taxes,Protectionism,Timeliness
MC,,1,"Since most large, industrial goods require installation, the channel of distribution most commonly used by their producers is",4,producer to industrial distributor to user.,producer to agent to retailer.,producer to agent to industrial user.,producer to industrial user.
MC,,1,What type of law is violated when a supplier requires intermediaries to enter into tying agreements?,3,Zoning,Probate,Antitrust,Infringement
MC,,1,"Because of their strategic significance in providing place utility, it is usually easier to change price or promotional efforts than to change",1,distribution channels.,target markets.,market strategies.,packaging.
MC,,1,Which of the following is a barrier to effective listening:,3,Concentration,Empathy,Distractions,Open-mindedness
MC,,1,One of the disadvantages of using nonverbal communication is that it,2,is not a common form of communication.,may not be interpreted accurately.,is not considered courteous.,may not be noticed by the listener.
MC,,1,What communication style is most appropriate to use when you are providing a friend with personal advice?,3,Judgmental,Formal,Empathic,Businesslike
MC,,1,Business employees who participate in group discussions should present their ideas and opinions in a(n),3,argumentative way.,written format.,assertive manner.,nonverbal style.
MC,,1,Which of the following are elements that appear in the heading of a memorandum:,4,"Company, to, subject, and date","To, title, from, and date","Date, title, to, and company","To, from, date, and subject"
MC,,1,"Before sending a professional e-mail message to a business associate, a businessperson should",2,"code the message's importance as ""high priority.""",proofread the message for spelling and grammatical errors.,make sure that the message is typed in capital letters.,insert a vague statement in the message subject line.
MC,,1,Which of the following is a type of simple written report that usually is distributed to employees within a business:,2,Proposal,Memorandum,Handbook,Newsletter
MC,,1,Which of the following is a guideline for employees to use in communicating with coworkers:,3,Be sure to share rumors and gossip with their coworkers,Feel free to express their complaints about their jobs,Think about what they want to say before they say it,Use a direct approach in speaking to an angry coworker
MC,,1,What might result if a business fails to maintain positive customer/client relations?,1,Decrease in sales,Reduction in assets,Loss of advertisers,Lowering of goals
MC,,1,Employees who are unable to respond to questions about the company's goods or services can affect the customer's,1,image of the business.,purchasing ability.,sourcing strategy.,price fixing.
MC,,1,Which of the following is no longer the determining factor in customers' buying decisions for many products:,3,Quality,Return policies,Price,Customer service
MC,,1,Which of the following is one of the deciding factors in determining whether an item is a consumer or industrial good:,3,Price of the purchase,How the purchase is made,Who makes the purchase,When the purchase is made
MC,,1,Businesses are affected by social factors in the external environment because,2,every business creates consumer products.,customer needs are affected by these factors as well.,a business cannot survive without social networking.,customers no longer value quality.
MC,,1,Which of the following provides government protection of business property:,4,Revenues,Consumer-protection laws,Economic incentives,Patents
MC,,1,What is a method that managers can use to motivate employees?,1,Offering performance-based financial rewards,Encouraging employees to specialize,Investing in new technology,Sharing customer information with employees
MC,,1,What is the term for higher levels of output resulting from putting more workers on the job?,2,Return on revenue,Increasing returns,Return on input,Marginal returns
MC,,1,"Susan's father receives veterans' benefits, and her grandmother gets Social Security. Are these payments counted in GDP?",1,"No, these are transfer payments.","Yes, these are government purchases.","Yes, these funds are for personal consumption.","No, the recipients produce goods and services."
MC,,1,What is one reason why the overall unemployment rate understates the actual employment situation?,4,The rate reflects regional differences.,The rate is not seasonally adjusted.,Underemployed people are listed.,Discouraged workers are not included.
MC,,1,What tends to occur when a country is experiencing political instability?,1,Its currency loses value.,Unemployment rates decrease.,Domestic trade improves.,Commodity trade increases.
MC,,1,An individual who lives by an established set of personal ethics is said to have,2,apathy.,integrity.,bravery.,intelligence.
MC,,1,One of the benefits of negative feedback is that it,3,keeps you from making mistakes.,tells you what you are doing right.,lets you know what is expected of you.,makes you feel good about yourself.
MC,,1,An example of governmental change would be a change in,2,a person's occupation.,highway speed limits.,the price of goods.,the use of automation.
MC,,1,What should you develop to persuade others to believe what you say?,4,Listening skills,Cultural sensitivity,Creativity,Personal credibility
MC,,1,Why do many businesses develop programs and activities to help reduce employee stress?,3,To eliminate conflict,To encourage creativity,To maintain productivity,To exhibit empathy
MC,,1,"When reaching a consensus by a formal method, why might group members prefer to use questionnaires?",3,To make sure that everyone participates,To keep everyone's answers straight,To remain anonymous,To prioritize the participants' responses
MC,,1,Which of the following is a true statement about visions:,4,They are intended for the short-term future.,They are exactly the same as dreams.,They cannot permanently change the world.,They require hard work and determination.
MC,,1,What is one of a coach's most important tasks?,3,Accepting change,Caring for others,Giving feedback,Being honest
MC,,1,A positive political tactic to use to influence organizational decision making often involves,4,encouraging workplace competitiveness.,taking credit for others' work.,associating with cynical coworkers.,developing a support base.
MC,,1,What form of currency is issued by the federal government?,4,Certified notes,Brokerage bills,Corporate bonds,Paper money
MC,,1,The single most important aspect of making a financial plan and setting goals is,1,getting started now.,learning to make hard choices.,making enough money.,choosing a career path.
MC,,1,"According to Isaac's pay stub, his total earnings before deductions are $1,425. His total deductions are $255. What is Isaac's net income?",4,"$1,298","$1,425","$1,680","$1,170"
MC,,1,Monitoring financial accounts and reading bank statements on a regular basis can help detect activities associated with,1,identity theft.,property infringement.,personal hijacking.,securities fraud.
MC,,1,The promoters of the annual Shakespeare Festival include a statement on the back of the event ticket to the effect that they will not be responsible for harm or injury to the ticket holder. The attendees thereby agree to accept liability for their own possible risks by purchasing the ticket. What action is being taken with the risk?,3,Retaining it,Eliminating it,Transferring it,Avoiding it
MC,,1,An insufficient cash flow is one of the main causes of,4,decreased profits.,higher prices.,fiscal stability.,business failure.
MC,,1,One of the roles of ethics in finance is to encourage business employees to,1,make the right decisions.,increase company profits.,sell to customers.,prepare operating budgets.
MC,,1,What might result if a business's merchandising budget called for purchasing more goods than customers wanted?,3,Surplus profit,Additional sales,Increased costs,Expanded market
MC,,1,Which of the following workplace-related safety and health issues would most likely be regulated by law:,2,Weight-management programs,Storage and disposal of chemicals,Smoking cessation support groups,Health education information sessions
MC,,1,Businesses can retrieve external marketing data by accessing,2,computer-generated sales reports.,web-based information services.,accounts receivable summaries.,inventory management records.
MC,,1,"When a business collects marketing information from its customers, what should it consider about its consumer-privacy laws?",3,They relate to health-care data.,They apply only to children.,They vary by jurisdiction.,They are enforceable internationally.
MC,,1,A business introduces a new product to mid-sized cities in the southeastern section of the country. The business monitors the product's sales to determine if it should introduce the product nationwide. What marketing-research method is the business using?,2,Observation,Test marketing,Consumer panel,Survey
MC,,1,Which of the following is an advantage of secondary research:,2,It is specific to the research needs.,It is quick.,It is up to date.,It gives marketers control of the study.
MC,,1,"A company wants to collect information from various sources to determine if it should consider expanding to international markets. What research method should the company use, if it does not want to spend a lot of time or money to obtain the information?",3,Interview,Causal,Exploratory,Experimental
MC,,1,"A university is considering changes to its business administration degree. To obtain feedback on the idea from students, the university selects a sample of business majors who are seniors. What type of sampling did the university use?",4,Cluster,Proportionate,Stratified random,Simple
