MC,,1,A legally binding contract comes into being,1,whenever someone promises to do something in exchange for something.,only if drawn up by a lawyer.,when someone promises to give something to someone else.,only when money is involved.
MC,,1,The primary purpose of environmental law is to,4,safeguard business structures.,encourage business development.,maintain competition in the marketplace.,protect natural resources.
MC,,1,Which of the following pieces of federal legislation requires financial institutions to develop techniques for protecting customer information:,4,Sherman Antitrust Act,Fair Credit Billing Act,Robinson-Patman Act,Gramm-Leach-Bliley Act
MC,,1,The government does not tax the money placed in an individual retirement account (IRA) until it is withdrawn for its designated use. This money is an example of,2,capital gains revenue.,tax-deferred income.,dual taxation on earnings.,tax-exempt funds.
MC,,1,A primary reason that financial institutions should comply with government regulations is to,2,ensure solvency.,control risk.,stabilize tax rates.,monitor changes.
MC,,1,"To ensure compliance, virtual-auditor technology provides businesses with the ability to monitor their financial processes by conducting",2,just-in-time delivery activities.,real-time transaction inspections.,electronic data interchange appraisals.,continuous quality control reviews.
MC,,1,"Which of the following is a source of relevant, valid written material:",2,Internet chat rooms,Government publications,Personal e-mails,Computer-generated memos
MC,,1,What element of voice is important in order to communicate effectively with others?,3,Grammar,Vocabulary,Articulation,Documentation
MC,,1,What is it important to do when giving verbal directions to make sure the audience understands?,3,Use gestures,Maintain eye contact,Ask questions,Explain information
MC,,1,A transmittal letter is a business letter whose purpose is to,2,apologize to a customer.,accompany other written material.,extend good wishes.,sell specific products.
MC,,1,An effective technique to use when writing persuasive messages to customers is to,3,make a prediction.,demand their attention.,appeal to their needs.,use aggressive words.
MC,,1,A characteristic of simple memorandums written by business employees is that they usually are intended to be read by a(n),1,internal audience.,board of directors.,planning committee.,group of suppliers.
MC,,1,Which of the following is likely to be the result when coworkers do not communicate well with each other:,3,Efficient work area,Shared job responsibilities,Human relations problems,Increased job understanding
MC,,1,Which of the following should business employees avoid doing when participating in staff meetings:,2,Talking,Arguing,Agreeing,Reviewing
MC,,1,What might result if a business fails to maintain positive customer/client relations?,4,Lowering of goals,Reduction in assets,Loss of advertisers,Decrease in sales
MC,,1,Which of the following is an example of a customer inquiry related to a business's policies:,4,"""Can you send me a catalog to my business address?""","""Does that product come in any other sizes or colors?""","""Do you have two of the Model XY8 and nine of the Model ZK7 available in stock?""","""What type of discount will my company receive if the invoice is paid within 30 days?"""
MC,,1,Which of the following types of customers is easy to handle but requires a lot of the salesperson's time:,4,Domineering/Superior,Disagreeable,Suspicious,Slow/Methodical
MC,,1,What question should finance professionals ask to provide the appropriate types and levels of service to their clients?,3,How can I maximize my returns?,Should I follow up with the clients?,What are the client's expectations?,Are my goals realistic and attainable?
MC,,1,"A business uses data mining applications to determine which members of its target market are most likely to buy a new product, which is the process of",2,database promotion.,customer discovery.,vendor identification.,seller input.
MC,,1,A manager is willing to accept the production of fewer quantities of a product as long as her workers produce higher quality products. The manager is making a(n),1,trade-off.,exchange.,capital good.,distribution.
MC,,1,What helps to create possession utility?,2,Distribution,Promotion,Production,Competition
MC,,1,"If a business is not concerned about social responsibility, it is likely to",4,become solvent.,prosper.,grow.,be a failure.
MC,,1,Unethical business practices may lower a company's stock prices because,3,employees resign from unethical companies.,the government fines unethical companies.,investors prefer companies they perceive to be ethical.,unethical companies usually go bankrupt.
MC,,1,The private enterprise economic system is often described as a,2,controlled system.,price-directed system.,laissez-faire system.,pure system.
MC,,1,Requiring a contractor to purchase a surety bond is an example of handling business risk by __________ the risk.,4,preventing,retaining,reducing,transferring
MC,,1,There are two kinds of workers that cause reports of national unemployment to be understated. They are _________ and ___________ workers.,1,part-time; discouraged,seasonal; part-time,discouraged; efficient,efficient; seasonal
MC,,1,A business that buys goods and services from a company in another nation is performing which of the following activities:,4,Distributing,Producing,Exporting,Importing
MC,,1,How does stereotyping cultivate a negative work environment?,1,Individuality is overlooked.,Work teams are self-directed.,Differences are ignored.,Information is withheld.
MC,,1,One way all employees can demonstrate initiative is to,1,learn all they can about the company.,find out the company's future plans.,take part in community activities.,make sure they receive appropriate benefits.
MC,,1,Which of the following is an example of a situation that an ethical employee might report to management:,1,"A coworker ""borrowing"" money from the petty cash fund",A coworker calling a friend during a lunch break,A coworker explaining company discounts to a customer,A coworker paying the business to ship a personal package
MC,,1,Which of the following statements is an example of optimism:,4,"""Nothing good ever happens to me.""",“I hate my job!”,“I don't know why I even bother trying.”,"""I'm sure everything will work out fine."""
MC,,1,One of the benefits of having empathy is the development of relationships that are positive and,2,continuous.,harmonious.,erratic.,competitive.
MC,,1,Which of the following is a belief you should have about your own behavior if you want to be assertive:,2,Circumstances determine the way you should behave.,You have the right to choose the way you respond to your circumstances.,You have the right to be aggressive in some circumstances.,Passive behavior is a good response to aggression.
MC,,1,"Before engaging in consensus-building activities, it's a good idea for the group to first",1,establish ground rules.,take a vote.,appoint a leader.,set a time limit.
MC,,1,Taking responsibility for your team's success or failure in achieving the vision is part of a team leader's,3,being enthusiastic.,establishing good working relationships.,being an example.,being a good listener.
MC,,1,Individuals often are able to obtain power within an organization by developing,3,positive attitudes.,occupational skills.,political relationships.,operational goals.
MC,,1,Which of the following is one of the functions of money:,1,Medium of exchange,System of cash,Method of investment,Process of accounting
MC,,1,Which of the following types of credit requires a down payment:,4,Revolving credit,Open-account credit,Credit card,Installment credit
MC,,1,"Kevin bought a refrigerator at a home-improvement store. When it was delivered to his home, he discovered that there were faulty parts. Which of the following should he do first:",3,Seek an arbiter,Contact the home-improvement store's headquarters,Return to the place of purchase,Take legal action
MC,,1,Why do businesses make investments?,4,To monitor deposits,To purchase stocks,To balance cash,To increase wealth
MC,,1,For which of the following items would you save (rather than invest):,1,Spring break,Retirement,Future children's college,House
MC,,1,Which of the following is an important type of financial record that individuals should maintain in order to manage their finances:,1,Insurance policy,Cashier's check,Product warranty,Travel report
MC,,1,Which of the following is the most likely action that the government takes when a person misses the deadline for filing his/her income tax return:,1,Penalty,Refund,Extension,Allowance
MC,,1,Which of the following is an example of a non-deposit financial institution:,1,Mortgage company,Credit union,Commercial bank,Mutual savings bank
MC,,1,A certificate of deposit is a short-term debt security that is sold through __________ markets.,4,modified,capital,commodities,money
MC,,1,A primary advantage to consumers of convergence and consolidation in the finance industry is,3,guaranteed earnings.,easier decision making.,one-stop shopping.,liquid capital.
MC,,1,Which of the following is most likely to have a negative effect on financial markets:,3,Unemployment rates stabilize steadily.,Interest rates fluctuate daily.,Business expansion slows quickly.,Consumer spending increases consistently.
MC,,1,One factor that has stimulated financial globalization is,2,more foreign regulation.,more domestic competition.,domestic investment preferences.,a movement toward fixed exchange rates.
MC,,1,"Because Mia wants to be in charge of her investment portfolio and does not want to pay high commissions to a representative, she should consider obtaining securities information from a(n)",2,licensed stockbroker.,online brokerage firm.,certified insurance agent.,risk management officer.
MC,,1,A potential investor can assess a stock's volatility by comparing the highest paid price in the past 52 weeks with the,1,lowest paid price in 52 weeks.,rate of return.,price-earnings ratio.,estimated dividends.
MC,,1,What action can individuals take to reduce the cost of their health insurance coverage?,3,Increase the amount of their liability coverage,Make quarterly payments to the carrier,Increase the amount of their deductible,Enroll in the carrier's disability coverage
MC,,1,A business protects itself from loss by taking out an insurance policy on an employee who handles expensive products. This loss-prevention technique is called,4,monitoring.,covering.,restricting.,bonding.
MC,,1,The reason why a business prepares a balance sheet is to determine its,4,future sales goal.,average cash flow.,estimated annual income.,current financial situation.
MC,,1,Effective financial-information management involves implementing processes that help companies,1,make appropriate business decisions.,track their ongoing projects.,interpret government regulations.,revise economic indicators.
MC,,1,A business has the social responsibility to protect its customers' confidential financial information. One way for the business to do this is by,4,changing Internet service providers periodically.,storing the information on multiple online databases.,reducing the use of data encryption techniques.,monitoring its security measures continuously.
MC,,1,An internal database that contains relevant internal financial data in a central location supports a business's ability to,3,install security measures.,monitor competitors.,share information.,develop contracts.
MC,,1,A business that has the ability to generate different types of financial reports from a single computer program is using _________ software applications.,3,spreadsheet,cost-based,integrated,simulated
MC,,1,"After defining the research question, a financial business establishes a set of rules for placing the data in certain segments or groupings during the data-mining process. What data-mining approach is the financial business using?",2,Rule induction,Decision tree,Neural networking,Fuzzy logic
MC,,1,"If you were using a computer spreadsheet to track your small-business's budget, which of the following should you categorize as investment income:",1,Dividends,Cash sales,Credit sales,Interest on debt
MC,,1,"XRT Corporation uses a computer-software application to measure how efficiently its management is using accounts receivable, inventory, and capital goods to generate sales. What type of financial ratio is the software calculating?",1,Asset utilization,Market value,Liquidity,Profitability
MC,,1,"What computer application should a business use, when it wants to determine the amount of money that flows out of each of its departments?",4,Billing analysis,Accounts-receivable analysis,Revenue analysis,Expense analysis
MC,,1,What is the foundation of relational databases?,4,Rich Text Format Language (RTF),HyperText Markup Language (HTML),Synchronized Multimedia Integration Language (SMIL),Structured Query Language (SQL)
MC,,1,"To reduce risks associated with inaccurate financial reporting, many corporations have implemented",2,peer mediation teams.,internal audit committees.,grievance boards.,performance evaluation groups.
MC,,1,"Kendra is reviewing her company's cash flow statement to determine if she will have enough money coming into the business to cover her expenses next month. If she determines that she will experience a temporary cash inflow shortage, she will need to",2,analyze the depreciation rates of major business assets.,take steps to obtain or save cash to cover her expenses.,prepare the business's employees for staffing cuts.,calculate the cash dividends owed to stockholders.
MC,,1,Which of the following accounting systems provides businesses with a better picture of their net profits for each accounting period by matching income earned in a period against the expenses of the period:,2,Cash,Accrual,Managerial,Perpetual
MC,,1,What type of financial information would indicate to a business that the demand for its products has been steadily decreasing?,1,Sales transactions,Accounts-payable records,Expense reports,Promotional budgets
MC,,1,"When determining if it will approve a customer's loan application, a financial institution evaluates the customer's",1,credit score.,employment skills.,personal goals.,lending policies.
MC,,1,"Capital City Auto Dealership is analyzing Francesca Martino's loan application for a new car. As a recent college graduate, Francesca has a steady job and earns a good income. She is currently living with her parents, has little debt, and maintains reasonable balances on her three credit cards. Because Francesca has never borrowed a large sum of money, the dealership is more likely to approve the loan if Francesca gets a(n)",1,qualified loan cosigner.,incremental pay increase.,reputable credit report.,letter of intent.
MC,,1,"To identify internal business trends, the MNY Financial Services Company can analyze financial variances by",4,predicting long-term sales for its various products.,reviewing long-term financial objectives at irregular intervals.,obtaining reports from purchasing and inventory control.,comparing its data for six consecutive months.
MC,,1,"Touring the building, introducing coworkers, and providing information about workplace policies are activities conducted during the new employee __________ process.",1,orientation,evaluation,screening,administration
MC,,1,Why is it important for marketers to have efficient distribution systems?,2,To purchase supplies,To control expenses,To sell benefits,To regulate prices
MC,,1,Which of the following is an example of a business violating copyright laws in the process of using another organization's information:,2,Obtaining lists of customers,Making unauthorized copies of software,Reading about a patented invention,Reviewing sales contracts
MC,,1,A business is able to search the World Wide Web and jump from one page that is connected to another page by clicking on the,1,hyperlink.,attachment.,software.,password.
MC,,1,Which of the following types of software programs would an employee use to prepare a form letter informing the company's clients of a change in product pricing:,3,Presentation,Spreadsheet,Word processing,Database
MC,,1,A benefit of using an integrated software application package is that it allows businesses to,4,prepare routine budgets.,develop research reports.,search the Internet for information.,manage all aspects of the operation.
MC,,1,"Since Juanita wants to access her business records in 30 years, she needs to know this drawback to storing information on CD/DVD:",3,Some CDs/DVDs are not secure.,Some CDs/DVDs are unreadable.,Some CDs/DVDs last only a decade.,Some CDs/DVDs are expensive to buy.
MC,,1,The migration of people from one location to another that affects the types of products that businesses sell is an example of a,1,population trend.,geography issue.,transportation route.,social lifestyle.
MC,,1,Which of the following is a true statement about carrying out scanning activities:,4,You should avoid using surveys.,All information should be obtained in a formal manner.,Information obtained from television is unreliable.,You must focus only on relevant information.
MC,,1,The difference between service providers' and manufacturers' operations activities is that service providers produce __________ outputs.,4,valuable,expensive,useful,intangible
MC,,1,Why is it important to report noncompliance with business health and safety regulations?,1,To correct dangerous situations,To make the business pay fines,To interview all employees,To obtain confidential records
MC,,1,"Blair does not wear safety goggles, hearing protectors, or a coverall in her job as a woodworking shop supervisor. Blair is risking safety in the workplace by",4,having poor personal habits.,lacking job knowledge.,using unsafe equipment.,wearing inappropriate clothing.
MC,,1,Why is it important to think ahead about how you will monitor your project?,3,To practice monitoring the project,To pick the right helpers,To make sure the project's quality doesn't suffer,To carry out the project
MC,,1,Which component on a purchase order indicates the total price for all quantities of a single item:,4,Product code,Subtotal,Unit price,Extension
MC,,1,Employees who serve customers efficiently help to control expenses by,3,improving morale.,increasing returns.,reducing complaints.,decreasing volume.
MC,,1,Which of the following is not a reason that employees should perform housekeeping duties:,3,To support sales,To attract customers,To keep employees occupied,To give the business a well-organized appearance
MC,,1,Which of the following terms refers to the habits and practices you regularly perform to take care of your body:,1,Hygiene,Education,Relaxation,Meditation
