MC,,1,Which of the following types of laws protects a business's inventions or written works from the unauthorized use by others:,1,Intellectual property,Income tax,Consumer protection,Product liability
MC,,1,"A restaurant chain claims that a competitor does not follow hygiene standards, but does not have any proof to support the claim. Which type of tort has the restaurant chain committed?",4,Criminal,Negligent,Strict liability,Intentional
MC,,1,A person with a disability is entitled to service in a restaurant based on the Americans with Disabilities Act (ADA) which focuses on,3,age discrimination.,affirmative action.,public accommodations and employment.,immigration and document verification.
MC,,1,The best way to reduce the disagreements that often occur when two people go into business together is to develop a(n),3,state charter.,operating permit.,partnership agreement.,DBA document.
MC,,1,When is it best for a business to use an exclusive distribution pattern?,3,It chooses to eliminate intermediaries.,It prefers to have its intermediaries promote the product.,It needs to maintain tight control over a product.,It wants the product to be available in all possible locations.
MC,,1,Channels of distribution are necessary for the sale of goods and services to ultimate,2,wholesalers.,consumers.,retailers.,sales agents.
MC,,1,Which of the following is a criterion that some businesses might use to evaluate channel members:,4,Marketing plan,Shipping method,Management style,Return policy
MC,,1,During-the-sale touch points should be designed to,2,show the customer what benefits the brand offers.,reinforce that the customer is making the right buying decision.,resolve any problems the customer has with the product.,get the customer's attention.
MC,,1,The basic ways of dealing with business risk are to,1,"prevent or control, transfer, retain, or avoid the risk.","accept or reject, transfer, decrease, or carry the risk.","reduce or eliminate, estimate, identify, or reveal the risk.","eliminate or avoid, transfer, estimate, or plan for the risk."
MC,,1,What type of competition is being used when businesses compete on a basis other than price?,2,Direct,Nonprice,Price,Indirect
MC,,1,Which of the following is a way that government regulates business operations to create a fair marketplace:,4,Taxing company profits,Eliminating competition,Encouraging monopolies,Discouraging price-fixing
MC,,1,Which of the following characteristics is a primary dimension of diversity:,1,Age,Income,Language,Religion
MC,,1,An effective way to create a desire for others to agree with your ideas is by,2,stating your case.,explaining benefits.,identifying concerns.,gathering information.
MC,,1,"During a negotiation, Dexter said, “Debra, our companies need to reach agreement on the contract terms by next Tuesday, or we will need to find another supplier. Our project is already three weeks behind.” What negotiation tactic is Dexter using?",2,Limited authority,Deadline driven,Bargaining,Good cop/Bad cop
MC,,1,People need leaders to,4,provide them with morals.,provide them with ideas.,tell them what to believe.,give them direction.
MC,,1,Which of the following is an example of an employer providing positive recognition for an employee's work efforts:,1,Jonah receives a certificate for generating the most sales last month.,Natasha works through her lunch hour to finish a complex project.,The shift supervisor places a copy of Tim's performance review in his personnel file.,Caroline submits an idea for improvement in the company's suggestion box.
MC,,1,"Gianna is attempting to build a strategic relationship with Nico, who is an influential member of the local business community. What is one technique Gianna could use to build the relationship?",4,Focusing on Nico's shortcomings,Establishing dominance and control,Seeking a deal as quickly as possible,Finding a shared vision
MC,,1,The entrepreneurial discovery process requires knowledge and the recognition of a(n),2,preventable accident.,market need.,economic crisis.,creative observation.
MC,,1,"When assessing a venture opportunity, an entrepreneur often considers how the venture can differentiate itself from similar businesses, which is determining the",3,economic limitations.,return on investment.,competitive advantage.,growth pattern.
MC,,1,What is the disadvantage of brainstorming ideas on your own?,3,Absence of criticism from others,Less flexibility,Lack of exposure to others' viewpoints,Insufficient space
MC,,1,Regan is deciding if she is willing to give up a secure position with a well-known company so she can start a home-based business. Which of the following risks is Regan assessing:,2,Social,Career,Physical,Financial
MC,,1,An entrepreneur might discuss the concept for a new business with an industry expert when the entrepreneur,2,needs to obtain a commercial bank loan.,lacks knowledge or experience in the field.,wants to increase the business's profit margins.,is ready to plan promotional activities.
MC,,1,Which of the following is a primary factor that affects a new venture's human resource needs:,3,Insurance risk,Political structure,Business type,Personal flexibility
