MC,,1,"When a writer believes that the copyright on his novel has been violated, he files a(n) __________ lawsuit.",2,criminal,civil,administrative,common
MC,,1,What type of partnership arrangement might restrict a partner's liability?,3,"""S""",Franchise,Limited,Close
MC,,1,"Walt purchased stock based on false information from an online message board. The scammers who posted the information had purchased the stock and hyped it up on the Internet to encourage unsuspecting investors to buy it and drive up its price. After the price went up, the scammers sold off their stock. The price of the stock then fell, leaving Walt with worthless stock. Walt was the victim of",1,pump and dump.,a pyramid scheme.,affinity fraud.,phishing.
MC,,1,"As a financial planner, Deidra takes care to select investments that match her clients' needs and monitors their investments for changes that might affect their financial well-being. Deidra is",1,exhibiting fiduciary responsibility.,carrying out due process.,exercising duty of control.,following credit requirements.
MC,,1,Which of the following is a tax-deductible expense:,3,Athletic-club membership fees,Personal telephone charges,A computer for a home-based business,International leisure travel
MC,,1,"A barrier to businesses pursuing governance, risk management, and compliance in the finance industry is",4,the trust placed in company officials.,a business's ability to stay within its risk tolerance.,the desire to eliminate rework of financial data.,individuals' defense of their departmental specialties.
MC,,1,"The most significant barriers that many companies face when implementing integrated governance, risk, and compliance (GRC) technology are the perceived",4,centralization of business risk and lack of adequate technology solutions.,high cost and overabundance of adequate technology solutions.,high cost and overdependence on a single GRC platform.,high cost and lack of evidence of return on investment.
MC,,1,"When giving a verbal presentation, a speaker who distinctly voices the sounds of words is using proper",2,jargon.,enunciation.,tone.,vocabulary.
MC,,1,"You ask your teacher, “What did you mean when you said that promotion is an element of the marketing mix?” This is a __________ question.",1,clarifying,leading,provocative,hypothetical
MC,,1,"When writing persuasive messages to convince customers to do something, it is often helpful to explain the",1,benefits of taking action.,business's point of view.,technical aspects in detail.,predictions for the future.
MC,,1,Which of the following is an important step in preparing a simple written report:,3,Arranging an interview,Scheduling a meeting date,Developing a rough draft,Organizing visual aids
MC,,1,Which of the following types of communication would be exchanged by two business managers who are on the same level of authority:,3,Vertical,Downward,Horizontal,Upward
MC,,1,Which of the following is a good technique for participating in a staff meeting:,2,Compliment everyone in the room at least once,Prepare by reading the agenda and brushing up on relevant topics,Argue with other participants when you disagree with their points of view,Always respond to questions and proposals before anyone else
MC,,1,Employees who are unable to respond to questions about the company's goods or services can affect the customer's,2,purchasing ability.,image of the business.,sourcing strategy.,price fixing.
MC,,1,Companies demonstrate ethical behavior in customer relationship management (CRM) by,1,taking steps to secure their customers' confidential information.,developing rigid customer-service policies.,releasing customers' personal information to others without permission.,using presentation software to maintain customer records.
MC,,1,Which of the following scenarios best illustrates a finance professional's commitment to customer service:,1,Ann strives to solve customer problems promptly and accurately.,"Patricia wears a business suit every day, including casual Fridays.",Jake takes a cellphone call while meeting with a customer.,Gennifer uses technical jargon when speaking with customers.
MC,,1,"When a business wants to access data from a variety of sources to monitor customer trends over time, what form of computer technology should a business use?",4,Systematic laddering,Project management,Electronic data interchange,Data warehousing
MC,,1,Which of the following situations involves finding an alternative resource to use in place of a nonrenewable natural resource:,4,Searching for oil in new locations such as the ocean floor,Passing legislation to prevent the killing of endangered animals,Generating energy from wind turbines instead of solar panels,Powering a motor vehicle with biodiesel instead of gasoline
MC,,1,"Country X recently lifted an embargo on Country Z, which provides businesses in both countries additional opportunities to engage in international trade. This is an example of a __________ factor that affects the business environment.",3,demographic,social,political,technological
MC,,1,What kind of competition do monopolies create?,1,No competition,Direct competition,Price competition,Nonprice competition
MC,,1,Which of the following is a way that government provides protection to business property:,1,Granting copyrights,Denying insurance,Setting prices,Increasing natural risk
MC,,1,Some of the negative effects of inflation are offset by its positive benefit of,4,increasing prices.,raising interest rates.,lowering the value of exports.,boosting employment.
MC,,1,Businesses that want to trade with foreign countries need to understand the __________ of those countries.,2,historical significance,cultural characteristics,environmental aspects,geographical landmarks
MC,,1,Alex has a naturally outgoing and talkative personality. How could this relate to his values?,1,He might place a high value on social interaction.,His values might not align with his behavior.,He might place less emphasis on his values.,He might have more confidence in his values.
MC,,1,Rhonda would like to develop her desirable personal traits so she can be more successful at work. What is the first step she needs to take?,4,Seek a mentor to help her.,Analyze her undesirable traits.,Exercise her desirable traits.,Determine which traits are desirable.
MC,,1,"When you hear something private about a friend, you keep the information to yourself. Which trust- building technique are you using?",1,Not sharing confidential information,Keeping your promises,Communicating often and openly,Taking responsibility for your mistakes
MC,,1,Which of the following is a primary characteristic of individuals with a high tolerance for ambiguity?,2,Routine oriented,Optimistic,Detail oriented,Emotional
MC,,1,One of the ways that self-control can help you have good interpersonal relationships is by,3,showing you how to cope with life.,helping you to vent your anger on others.,helping you to think before you speak.,preventing you from getting angry.
MC,,1,Jane's teacher wrote a note complimenting Jane on her report. This is an example of __________ feedback.,2,internal,external,oral,negative
MC,,1,Which of the following is an example of an extrinsic motivator that a supervisor could offer her/his team members:,2,Personal satisfaction,A bonus based on performance,A sense of accomplishment,Enjoyment of work
MC,,1,"Before Jackie starts college, she attends orientation, where she finds her way around the school and meets some of her new professors. This situation is considered a(n)",2,resource issue.,transition period.,emergency.,personal interaction.
MC,,1,Which of the following is one of the most common reasons for job termination:,2,Adequate job performance,Inability to get along with coworkers,Willingness to generate ideas,Incompatible sales goals
MC,,1,Tyson plans to use credit primarily at restaurants. What type of credit would be the best choice for him?,1,A travel and entertainment card,An installment credit account,A budget credit account,An unsecured loan
MC,,1,"Governments pay for public services such as police protection, road repairs, and public education by",3,establishing embargoes.,mandating donations.,collecting taxes.,regulating the business cycle.
MC,,1,Which of the following is an example of a deposit-taking institution:,2,Premier Insurance Company,First Street Credit Union,Insight Credit Services,Delaware Mortgage Company
MC,,1,Cocoa beans and corn are examples of investments that people make in which of the following financial markets:,3,Selective property,Insurance,Soft commodities,Money
MC,,1,"The largest, most liquid financial market in the world is the __________ market.",2,debt,foreign exchange,equity,commodity
MC,,1,A primary factor that has led to the consolidation of financial firms is the desire,3,for fewer products.,for fewer assets.,to lower costs.,to lower risks.
MC,,1,"In relation to the business cycle, the stock prices of non-cyclical industries tend to",2,increase dramatically during the contraction phase.,remain steady throughout all phases.,steadily decrease during the expansion phase.,increase slightly during the trough phase.
MC,,1,One factor that contributed to financial globalization was the shift of many developed countries from __________ exchange rates to __________ exchange rates.,3,pegged; declining,floating; fixed,fixed; floating,declining; pegged
MC,,1,Which of the following is an aspect of deregulation that has fueled the growth of financial globalization:,3,Higher quotas,Protectionism,Lower taxes,Embargos
MC,,1,"To obtain reliable information about securities, a potential investor might speak with a",3,colleague.,trusted friend.,stockbroker.,loan officer.
MC,,1,It's a good idea for an investor to watch the numbers on a stock table,4,when dividends are paid.,just for a given day.,once a year.,over a period of time.
MC,,1,"Analyze the information in the mutual fund table about the AnMl mutual fund. Total Returns Max Init Exp Ratio Chrg Name NAV Net YTD 4Wk 1 yr 3yr-R 5yr-R Chg %ret %ret AnMl 21.52 -0.12 +17.7 +3.5 NA +22.3A +19.4A 0.00 1.40 Based on the information provided, what type of mutual fund is the AnMl fund?",2,Front-load,No-load,Back-load,Expiring back-load
MC,,1,Which of the following is a legal consideration that pertains to accounting:,3,Entertaining,Gift giving,Tax reporting,Computer hacking
MC,,1,Which of the following would a business classify as a current liability on its balance sheet:,1,Sales-tax payable,Interest accumulated,Production equipment,Marketable securities
MC,,1,"If a company pays more in dividends than it receives in net income, the statement of changes in equity will show that retained earnings will be",1,lower than the previous period.,the same as the previous period.,higher than the previous period.,zero.
