MC,,1,Which of the following is a type of intangible business property that is protected by law:,3,Acreage,Inventory,Trademark,Equipment
MC,,1,Basic torts relating to businesses often involve disputes concerning,4,emotional stress.,assaults.,defamation.,contracts.
MC,,1,Which of the following is a characteristic of a business-format franchise:,4,The name of the business is chosen by the franchisee.,Products are bought directly from the supplier.,It is the least popular franchise arrangement.,Continuous assistance is provided by the franchisor.
MC,,1,"Limited liability, indefinite length of life, ease of expansion, legal entity, and transfer of ownership are considered advantages of a",4,sole proprietorship.,partnership.,trade union.,corporation.
MC,,1,Channels of distribution benefit consumers by,4,increasing profits for businesses.,lowering the prices of all consumer products.,raising the quality of all consumer products.,making a variety of products available to them.
MC,,1,For which of the following markets would producers use a short channel of distribution:,1,Local consumers,Generation X,Baby boomers,Senior citizens
MC,,1,"If a business considers where the consumers are and who they are before selecting a channel of distribution, the business is considering the __________ factor.",3,human,promotion,market,sales
MC,,1,What do business employees often need to do before they are able to write proposals?,1,Research the problem,Analyze personal biases,Contact the customer,Evaluate technical skills
MC,,1,Which of the following is an example of a manager developing a policy that impacts customer relations:,2,Increasing use of security devices,Extending business hours on weekends,Revising bookkeeping procedures,Scheduling employees' work hours
MC,,1,What should a successful brand promise be able to do?,3,Customize the product for each customer,Clarify the company's processes,Communicate an appealing benefit,Convey a high-quality image
MC,,1,Which of the following is one way that freedom in a private enterprise system is limited by laws:,1,Certain occupations must be licensed.,All workers must take ability tests.,Specific pay scales are regulated.,Employees must register with the state.
MC,,1,"During the month of July, sales at Handy's Shoe Mart totaled $2,500. The cost of the shoes was $1,025. The owner paid $866 for supplies, insurance, rent, and utilities during the month. The $609 left over represents the owner's",1,net profit.,gross profit.,sales income.,operating expenses.
MC,,1,"Non-corporations are taxed as pass-through entities, meaning that",1,profits and losses are claimed on owners' personal tax returns.,they do not have to pay payroll taxes.,their income tax rates are lower than those of corporations.,they pay only state and local taxes.
MC,,1,Which of the following activities is an example of preparing before attempting to sell an idea:,2,Explaining solutions to audience needs,Determining the details of your idea,Overcoming objections from the audience,"Affirming the audience's decision to ""buy"""
MC,,1,Managers are more likely to be able to persuade employees to follow new procedures if the managers have,2,organizational skills.,credibility.,enthusiasm.,self-motivation.
MC,,1,"Ali wants to negotiate with her boss to take on more job responsibilities. Before approaching her boss, Ali needs to determine her boss's position and",2,abilities.,interests.,standards.,procedures.
MC,,1,"After writing your personal vision, what must you do to achieve it?",1,Commit to your vision through hard work and dedication.,Put your vision in a safe space and look at it again in five years.,Get the highest-paying job that you can find out of high school.,Spend all of your free time working on self-improvement.
MC,,1,Ryan keeps a list of his goals to remind himself of what he's working toward. Which tip for smart goal setting is Ryan following?,1,Putting goals in writing,Tying goals to a timetable,Making goals specific,Making goals difficult but possible
MC,,1,The future that you desire to create is known as a,4,mission statement.,goal.,prediction.,vision.
MC,,1,The entrepreneurial discovery process that involves finding a way to meet an existing demand by inventing new products from available resources is based on,1,science.,medicine.,psychology.,physics.
MC,,1,Dan is in the process of determining the types of computer software and telephone service that will best suit his new business and get it up and running. Dan is considering his business's,2,financial constraints.,technical needs.,competitive advantage.,staffing requirements.
MC,,1,Which of the following statements is true about business startup requirements:,2,New business owners usually need to register for patent protection.,The financial needs to start a new business depend on the nature of the venture.,Purchasing a franchise is usually easy and inexpensive for startup business owners.,Equipment is the least expensive requirement for a startup business.
