MC,,1,The owner of the Vidal Boutique verbally offers to sell Briele's original hat designs in the shop and to give her a 50% commission on the sale of the hats. Briele verbally agrees to deliver two new hats for the shop to sell each week. Briele and the boutique owner's agreement is an example of a(n) __________ contract.,3,voidable,implied,express,executed
MC,,1,"Which of the following prevents individuals other than the holder from making, selling, or using an invention:",2,Trademark,Patent,Copyright,Trade secret
MC,,1,"Allison just started her own photography business. She will be working alone, and she doesn't anticipate many business expenses or lawsuits. Which type of business ownership is best for Allison?",1,Sole proprietorship,Limited liability company (LLC),Corporation,Partnership
MC,,1,Which of the following is the type of tax that businesses are required to collect from customers when they purchase certain goods or services:,4,Corporate,Income,Estate,Sales
MC,,1,"Loggins Forestry and Mill Company sells wood to Henderson Wood Products. Henderson sells the wood to Franklin Construction Company, who uses the wood to build homes and office buildings. What is the channel of distribution for the wood products?",4,Agent to industrial user to retailer to consumer,Producer to industrial user to consumer,Agent to wholesaler to consumer,Producer to industrial distributor to industrial user
MC,,1,"Wingo's sells the products it produces through its own catalog, which is a form of ___________ distribution.",1,direct,indirect,middleman,industrial
MC,,1,A business deciding to sell custom-made items directly to consumers is an example of selecting a distribution channel based on the,1,product.,market.,price.,location.
MC,,1,Which of the following helps the reader find specific elements of a formal report:,1,Table of contents,Title page,Executive summary,Conclusion
MC,,1,What should a successful brand promise be able to do?,4,Convey a high-quality image,Clarify the company's processes,Customize the product for each customer,Communicate an appealing benefit
MC,,1,Which of the following is an example of an uninsurable risk:,3,Fire,Business interruption,Customer buying habits,Personal injury
MC,,1,Which of the following is an example of a government regulation that affects a business's working conditions:,1,Minimum wage,Food inspection,Zoning laws,Price supports
MC,,1,"You are the manager of a small-scale manufacturing company. You are faced with the decision to buy newer, more expensive equipment that is highly efficient, or to continue using the older, less efficient equipment. Your company would need to increase _________ to make up the cost of the purchase of the new equipment.",2,workers,output,managers,advertising
MC,,1,Which of the following are secondary dimensions of diversity:,3,"Family status, ethnicity, and communication style","Religion, work experience, and gender","Income, family status, and education level","Work experience, nationality, and age"
MC,,1,"Rob has a job interview this afternoon. In the morning, he goes over his other job offers to figure out which job he will accept (and what the salary and benefits are) if this employer doesn't offer him a position. Rob is developing his",2,role.,BATNA.,walk-away point.,style.
MC,,1,The first step toward becoming a leader is,1,believing you can do it.,being a role model.,becoming a manager.,demonstrating empathy.
MC,,1,"When determining venture-creation opportunities, entrepreneurs must first",1,conduct research.,obtain financing.,identify staffing needs.,select a location.
MC,,1,Which of the following statements is true regarding stakeholder expectations:,1,Each group of stakeholders has different needs and expectations.,Stakeholder expectations are always financially driven.,All stakeholders want to exert authority over employees.,Stakeholder expectations always come second to customer needs.
MC,,1,Why is it important to share the best techniques for performing a job task with your coworkers?,4,It can reduce your work responsibilities.,Your coworkers will consider you an expert.,It will convince your boss to promote you.,It builds good working relationships.
MC,,1,Which of the following sets of characteristics best describes careers in entrepreneurship:,4,"Unpredictable, low-risk","Routine, predictable","Expensive, low-energy, relaxed","Innovative, risky, time-intensive"
MC,,1,The entrepreneurs best equipped to work long hours and overcome obstacles are ones who possess,1,passion for their work.,financial knowledge.,technological skills.,confidence.
MC,,1,Ariana wants to promote her handcrafted jewelry in several different countries. Promoting her products in multiple countries is most likely to result in,1,exposure to new markets.,reduced financial risk.,fewer cultural barriers.,fewer compliance challenges.
MC,,1,What is the first step in entrepreneurial discovery?,4,Determining the risks and rewards,Screening the product ideas,Analyzing the feasibility of an idea,Identifying an unmet want or need
MC,,1,A person who is a high achiever is often positively viewed by others as a,3,follower.,show-off.,leader.,risk-taker.
MC,,1,What question should an entrepreneur ask regarding the timing of a new product release?,2,Should I move the product through direct or indirect channels?,Is the market willing and able to pay for the product?,How much money should I allocate for next month's advertising?,What is the optimal break-even point for the product?
MC,,1,The technical or logistical section of the feasibility study includes information about,4,what the target market wants.,potential profitability.,chain of command.,where the work will happen.
MC,,1,"Jacob, a new business owner, is developing an inventory list of items to sell to customers. What type of planning activity is Jacob focusing on?",2,Human resources,Operational,Financial,Knowledge management
